"SAMPLING_DATE","SITE_CODE","PARAMETER_NAME","CAMPAIGN_NAME_SHORT","REFERENCE_ID","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","PARAMETER_TYPE","MEASURED_TYPE","SUBSAMPLE","SAMPLE_ID","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","MEASURED_N","UNCERTAINTY_TYPE","UNCERTAINTY_UPPER","UNCERTAINTY_LOWER","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","SAMPLING_PROTOCOL","EXTRACTION_PROTOCOL","FRACTIONATION_PROTOCOL","ANALYTICAL_PROTOCOL","MEASUREMENT_COMMENT"
"2025-02-26","Vannmiljø_002-115585","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-03-11","Vannmiljø_002-115585","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.08,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-08-26","Vannmiljø_002-115585","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.06,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-06-03","Vannmiljø_002-115585","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.26,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-11-18","Vannmiljø_002-115585","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-02-26","Vannmiljø_002-115586","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-03-11","Vannmiljø_002-115586","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.16,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-08-26","Vannmiljø_002-115586","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-06-03","Vannmiljø_002-115586","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-11-18","Vannmiljø_002-115586","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.15,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-02-26","Vannmiljø_002-115587","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-03-11","Vannmiljø_002-115587","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.62,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-08-26","Vannmiljø_002-115587","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-06-03","Vannmiljø_002-115587","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.06,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-11-18","Vannmiljø_002-115587","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.41,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-06-16","Vannmiljø_109-115935","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4","Prøve ID: 2025-16585-3. Måleusikkerhet +/- 0,11."
"2025-01-16","Vannmiljø_056-116375","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-20","Vannmiljø_056-116375","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.98,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-10-27","Vannmiljø_139-117358","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",7900,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-23","Vannmiljø_134-118815","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-05-12","Vannmiljø_123-119227","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.18,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-08","Vannmiljø_122-119889","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.68,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Waste water after digestion"
"2025-04-08","Vannmiljø_122-119889","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.22,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Waste water after digestion"
"2025-07-02","Vannmiljø_122-119889","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.564,"µg/L",1,"Not reported",,,0.1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in freshwater pool and drinking water no digestion"
"2025-07-02","Vannmiljø_122-119890","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.87,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Waste water after digestion"
"2025-04-02","Vannmiljø_122-119890","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.18,"µg/L",1,"Not reported",,,0.1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in freshwater pool and drinking water no digestion"
"2025-01-21","Vannmiljø_128-119977","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-119977","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-119977","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.68,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-119977","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.75,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-119977","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.72,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-119977","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.75,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-119978","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.86,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-119978","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-119978","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.57,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-119978","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.57,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-119978","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-119978","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",0.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.56,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.56,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.47,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.55,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.46,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",0.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-29","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.53,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-29","Vannmiljø_128-119979","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.61,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120053","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.41,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120053","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",0.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120053","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.31,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120053","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",0.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120053","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",0.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120053","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.32,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120054","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.59,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120054","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.57,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120054","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.83,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120054","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.99,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120054","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.72,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120054","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120055","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.64,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120055","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.64,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120055","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.58,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120055","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.67,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120055","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.64,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120055","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.84,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120056","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.96,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120056","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120056","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.54,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120056","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.59,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120056","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.54,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120056","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.54,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.74,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.92,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.69,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.96,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-29","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.92,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-29","Vannmiljø_128-120057","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.74,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-21","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.78,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.87,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-02-26","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.79,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-03-25","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-29","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.79,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-04-29","Vannmiljø_128-120058","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.97,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-01-22","Vannmiljø_084-120170","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-01-22","Vannmiljø_084-120170","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-01-22","Vannmiljø_084-120170","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
"2025-01-22","Vannmiljø_084-120170","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","< LOQ",1,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-03-27","Vannmiljø_084-120170","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.22,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Metals in waste water no digestion"
"2025-03-27","Vannmiljø_084-120170","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.25,"µg/L",1,"Not reported",,,1,"µg/L",,"µg/L","1","2","3","4","ICP-SFMS Avløpsvann etter oppslutning"
